ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,timestamp,occupanct_rate,occupancy_rate,price,vehicle_weight,traffic_level_encoded,raw_demand,normalized_demand,price_model2
7302,BHMNCPNST01,485,26.14004753,91.73097233,332,car,low,3,0,2016-11-16 10:00:00,0.6845360824742268,0.6845360824742268,10.0,1.5,0,4.121443298969073,0.34113120610760456,11.705656030538023
5990,BHMNCPHST01,1200,26.14001386,91.73099967,690,car,low,4,0,2016-11-16 10:00:00,0.575,0.575,10.0,1.5,0,4.79,0.39520998327632273,11.976049916381616
16486,Others-CCCPS98,3103,26.14749998,91.72797778,967,car,low,3,0,2016-11-16 10:00:00,0.3116339026748308,0.3116339026748308,10.0,1.5,0,3.6739606832097973,0.30493485563021766,11.524674278151089
9926,Others-CCCPS105a,2009,26.14747299,91.72804914,1110,car,low,3,0,2016-11-16 10:00:00,0.5525136884021902,0.5525136884021902,10.0,1.5,0,3.9630164260826284,0.3283162398629291,11.641581199314645
15174,Others-CCCPS8,1322,26.14754886,91.72799519,704,bike,low,4,0,2016-11-16 10:00:00,0.5325264750378215,0.5325264750378215,10.0,1.0,0,4.439031770045386,0.3668205696757297,11.834102848378649
8614,Broad Street,690,26.13795775,91.74099445,609,car,low,3,0,2016-11-16 10:00:00,0.8826086956521739,0.8826086956521739,10.0,1.5,0,4.3591304347826085,0.36035744321465946,11.801787216073297
13862,Others-CCCPS202,2937,26.14749053,91.72799688,1261,car,low,4,0,2016-11-16 10:00:00,0.4293496765406878,0.4293496765406878,10.0,1.5,0,4.615219611848826,0.38107220012387744,11.905361000619388
11238,Others-CCCPS119a,2803,26.14754061,91.72797041,549,bike,average,4,0,2016-11-16 10:00:00,0.19586157688191225,0.19586157688191225,10.0,1.0,1,3.535033892258295,0.2936972284266518,11.468486142133258
742,BHMBCCMKT01,577,26.14453614,91.73617216,99,car,low,2,0,2016-11-16 10:00:00,0.17157712305025996,0.17157712305025996,10.0,1.5,0,2.705892547660312,0.22662894544221207,11.133144727211059
12550,Others-CCCPS135a,3883,26.14749943,91.72800489,2991,car,low,4,0,2016-11-16 10:00:00,0.7702807107906258,0.7702807107906258,10.0,1.5,0,5.0243368529487515,0.41416521988302,12.0708260994151
17798,Shopping,1920,26.15050395,91.73353109,1373,cycle,low,4,0,2016-11-16 10:00:00,0.7151041666666667,0.7151041666666667,10.0,0.5,0,4.358125,0.36027611475967203,11.801380573798358
4679,BHMMBMMBX01,687,20.0000347,78.00000286,457,car,average,4,0,2016-11-16 10:33:00,0.6652110625909753,0.6652110625909753,10.0,1.5,1,4.3982532751091705,0.3635220444533652,11.817610222266826
8615,Broad Street,690,26.13795775,91.74099445,626,car,high,6,0,2016-11-16 10:33:00,0.9072463768115943,0.9072463768115943,10.0,1.5,2,5.788695652173914,0.4759933178087551,12.379966589043775
17799,Shopping,1920,26.15050395,91.73353109,1479,car,average,5,0,2016-11-16 10:33:00,0.7703125,0.7703125,10.0,1.5,1,5.324375,0.4384349580689947,12.192174790344975
3367,BHMEURBRD01,470,26.14901995,91.7395035,432,car,average,4,0,2016-11-16 10:33:00,0.9191489361702128,0.9191489361702128,10.0,1.5,1,4.7029787234042555,0.3881709330077338,11.94085466503867
7303,BHMNCPNST01,485,26.14004753,91.73097233,348,cycle,average,4,0,2016-11-16 10:33:00,0.7175257731958763,0.7175257731958763,10.0,0.5,1,3.861030927835052,0.3200667510377229,11.600333755188615
743,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,average,3,0,2016-11-16 10:33:00,0.22357019064124783,0.22357019064124783,10.0,1.5,1,3.068284228769498,0.25594238877511233,11.279711943875562
11239,Others-CCCPS119a,2803,26.14754061,91.72797041,585,cycle,high,6,0,2016-11-16 10:33:00,0.20870495897252944,0.20870495897252944,10.0,0.5,2,4.350445950767035,0.35965496536172753,11.798274826808637
13863,Others-CCCPS202,2937,26.14749053,91.72799688,1314,car,high,7,0,2016-11-16 10:33:00,0.4473953013278856,0.4473953013278856,10.0,1.5,2,6.036874361593464,0.4960682061525921,12.480341030762961
2055,BHMBCCTHL01,387,26.14449459,91.73620513,340,car,average,4,0,2016-11-16 10:33:00,0.8785529715762274,0.8785529715762274,10.0,1.5,1,4.654263565891473,0.3842304203424499,11.921152101712249
16487,Others-CCCPS98,3103,26.14749998,91.72797778,1050,car,average,5,0,2016-11-16 10:33:00,0.338382210763777,0.338382210763777,10.0,1.5,1,4.806058652916532,0.3965089491102808,11.982544745551404
12551,Others-CCCPS135a,3883,26.14749943,91.72800489,3215,car,average,5,0,2016-11-16 10:33:00,0.8279680659284059,0.8279680659284059,10.0,1.5,1,5.393561679114088,0.44403138840479844,12.220156942023992
15175,Others-CCCPS8,1322,26.14754886,91.72799519,744,car,average,5,0,2016-11-16 10:33:00,0.5627836611195158,0.5627836611195158,10.0,1.5,1,5.075340393343419,0.4182908371890252,12.091454185945125
9927,Others-CCCPS105a,2009,26.14747299,91.72804914,1201,car,average,5,0,2016-11-16 10:33:00,0.5978098556495769,0.5978098556495769,10.0,1.5,1,5.117371826779491,0.4216907111553861,12.10845355577693
5991,BHMNCPHST01,1200,26.14001386,91.73099967,763,car,average,5,0,2016-11-16 10:33:00,0.6358333333333334,0.6358333333333334,10.0,1.5,1,5.163,0.4253815212368685,12.126907606184343
16488,Others-CCCPS98,3103,26.14749998,91.72797778,1104,bike,average,6,0,2016-11-16 11:00:00,0.3557847244601998,0.3557847244601998,10.0,1.0,1,5.32694166935224,0.43864257297996867,12.193212864899843
3368,BHMEURBRD01,470,26.14901995,91.7395035,447,car,high,7,0,2016-11-16 11:00:00,0.951063829787234,0.951063829787234,10.0,1.5,2,6.6412765957446815,0.544957602804421,12.724788014022103
8616,Broad Street,690,26.13795775,91.74099445,647,bike,average,5,0,2016-11-16 11:00:00,0.9376811594202898,0.9376811594202898,10.0,1.0,1,5.225217391304348,0.43041421395414803,12.15207106977074
9928,Others-CCCPS105a,2009,26.14747299,91.72804914,1261,cycle,high,9,0,2016-11-16 11:00:00,0.6276754604280737,0.6276754604280737,10.0,0.5,2,7.253210552513688,0.5944562317749386,12.972281158874692
17800,Shopping,1920,26.15050395,91.73353109,1525,car,average,7,0,2016-11-16 11:00:00,0.7942708333333334,0.7942708333333334,10.0,1.5,1,6.953125,0.5701826590160161,12.85091329508008
11240,Others-CCCPS119a,2803,26.14754061,91.72797041,595,car,average,5,0,2016-11-16 11:00:00,0.21227256510881198,0.21227256510881198,10.0,1.5,1,4.654727078130575,0.3842679133105927,11.921339566552964
12552,Others-CCCPS135a,3883,26.14749943,91.72800489,3286,car,average,7,0,2016-11-16 11:00:00,0.8462528972443987,0.8462528972443987,10.0,1.5,1,7.015503476693279,0.5752283817438238,12.876141908719118
744,BHMBCCMKT01,577,26.14453614,91.73617216,149,truck,average,4,0,2016-11-16 11:00:00,0.2582322357019064,0.2582322357019064,10.0,2.0,1,4.209878682842287,0.34828464187593194,11.74142320937966
15176,Others-CCCPS8,1322,26.14754886,91.72799519,766,car,average,6,0,2016-11-16 11:00:00,0.5794251134644478,0.5794251134644478,10.0,1.5,1,5.895310136157338,0.4846172399284599,12.423086199642299
7304,BHMNCPNST01,485,26.14004753,91.73097233,356,cycle,average,5,0,2016-11-16 11:00:00,0.734020618556701,0.734020618556701,10.0,0.5,1,4.680824742268041,0.3863789231341989,11.931894615670995
5992,BHMNCPHST01,1200,26.14001386,91.73099967,802,truck,average,5,0,2016-11-16 11:00:00,0.6683333333333333,0.6683333333333333,10.0,2.0,1,5.502,0.4528028385790267,12.264014192895134
2056,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,average,5,0,2016-11-16 11:00:00,0.8837209302325582,0.8837209302325582,10.0,1.5,1,5.460465116279069,0.44944312994397867,12.247215649719895
4680,BHMMBMMBX01,687,20.0000347,78.00000286,495,car,average,5,0,2016-11-16 11:00:00,0.7205240174672489,0.7205240174672489,10.0,1.5,1,5.264628820960699,0.43360215884947234,12.168010794247362
13864,Others-CCCPS202,2937,26.14749053,91.72799688,1345,cycle,average,6,0,2016-11-16 11:00:00,0.45795028941096355,0.45795028941096355,10.0,0.5,1,5.149540347293157,0.4242927855194951,12.121463927597475
7305,BHMNCPNST01,485,26.14004753,91.73097233,358,bike,average,4,0,2016-11-16 11:20:00,0.7381443298969073,0.7381443298969073,10.0,1.0,1,4.185773195876289,0.34633477695622134,11.731673884781106
13865,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,average,7,0,2016-11-16 11:27:00,0.4664623765747361,0.4664623765747361,10.0,1.5,1,6.559754851889684,0.5383634033692173,12.691817016846088
12553,Others-CCCPS135a,3883,26.14749943,91.72800489,3295,car,average,7,0,2016-11-16 11:27:00,0.8485706927633273,0.8485706927633273,10.0,1.5,1,7.018284831315993,0.5754533622976601,12.8772668114883
17801,Shopping,1920,26.15050395,91.73353109,1537,car,high,9,0,2016-11-16 11:27:00,0.8005208333333333,0.8005208333333333,10.0,1.5,2,8.060625,0.6597670512179047,13.298835256089523
5993,BHMNCPHST01,1200,26.14001386,91.73099967,822,car,average,6,0,2016-11-16 11:27:00,0.685,0.685,10.0,1.5,1,6.022,0.49486503627201284,12.474325181360065
9929,Others-CCCPS105a,2009,26.14747299,91.72804914,1305,car,average,6,0,2016-11-16 11:27:00,0.6495769039323046,0.6495769039323046,10.0,1.5,1,5.979492284718766,0.49142663641886586,12.457133182094328
8617,Broad Street,690,26.13795775,91.74099445,663,car,average,6,0,2016-11-16 11:27:00,0.9608695652173913,0.9608695652173913,10.0,1.5,1,6.3530434782608705,0.5216427597865945,12.608213798932972
4681,BHMMBMMBX01,687,20.0000347,78.00000286,525,car,average,5,0,2016-11-16 11:27:00,0.7641921397379913,0.7641921397379913,10.0,1.5,1,5.31703056768559,0.43784087544601114,12.189204377230055
15177,Others-CCCPS8,1322,26.14754886,91.72799519,780,bike,average,6,0,2016-11-16 11:27:00,0.5900151285930408,0.5900151285930408,10.0,1.0,1,5.608018154311649,0.4613785242823,12.3068926214115
3369,BHMEURBRD01,470,26.14901995,91.7395035,461,car,average,5,0,2016-11-16 11:27:00,0.9808510638297873,0.9808510638297873,10.0,1.5,1,5.577021276595744,0.4588712227470082,12.294356113735041
745,BHMBCCMKT01,577,26.14453614,91.73617216,163,bike,average,4,0,2016-11-16 11:27:00,0.2824956672443674,0.2824956672443674,10.0,1.0,1,3.6389948006932413,0.3021065058938309,11.510532529469156
2057,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,average,5,0,2016-11-16 11:27:00,0.8863049095607235,0.8863049095607235,10.0,1.5,1,5.463565891472868,0.44969394805783075,12.248469740289154
11241,Others-CCCPS119a,2803,26.14754061,91.72797041,610,car,average,6,0,2016-11-16 11:27:00,0.21762397431323582,0.21762397431323582,10.0,1.5,1,5.4611487691758835,0.44949842983493865,12.247492149174693
16489,Others-CCCPS98,3103,26.14749998,91.72797778,1156,car,average,7,0,2016-11-16 11:27:00,0.37254270061231065,0.37254270061231065,10.0,1.5,1,6.447051240734773,0.5292469388055417,12.64623469402771
8618,Broad Street,690,26.13795775,91.74099445,683,car,high,9,0,2016-11-16 12:00:00,0.9898550724637681,0.9898550724637681,10.0,1.5,2,8.287826086956523,0.678145083978725,13.390725419893625
16490,Others-CCCPS98,3103,26.14749998,91.72797778,1207,car,high,10,0,2016-11-16 12:00:00,0.3889784079922656,0.3889784079922656,10.0,1.5,2,8.366774089590718,0.6845310964676979,13.42265548233849
12554,Others-CCCPS135a,3883,26.14749943,91.72800489,3326,truck,high,11,0,2016-11-16 12:00:00,0.8565542106618594,0.8565542106618594,10.0,2.0,2,10.027865052794231,0.8188948204682727,14.094474102341364
7306,BHMNCPNST01,485,26.14004753,91.73097233,382,car,high,8,0,2016-11-16 12:00:00,0.7876288659793814,0.7876288659793814,10.0,1.5,2,7.245154639175258,0.5938045982760182,12.96902299138009
5994,BHMNCPHST01,1200,26.14001386,91.73099967,840,bike,high,9,0,2016-11-16 12:00:00,0.7,0.7,10.0,1.0,2,7.640000000000001,0.6257431821705735,13.128715910852868
17802,Shopping,1920,26.15050395,91.73353109,1553,cycle,high,10,0,2016-11-16 12:00:00,0.8088541666666667,0.8088541666666667,10.0,0.5,2,8.270625,0.6767537079785337,13.38376853989267
2058,BHMBCCTHL01,387,26.14449459,91.73620513,342,bike,high,8,0,2016-11-16 12:00:00,0.8837209302325582,0.8837209302325582,10.0,1.0,2,7.06046511627907,0.5788652766916282,12.894326383458141
11242,Others-CCCPS119a,2803,26.14754061,91.72797041,619,bike,high,8,0,2016-11-16 12:00:00,0.22083481983589012,0.22083481983589012,10.0,1.0,2,6.2650017838030685,0.5145211690990762,12.572605845495382
15178,Others-CCCPS8,1322,26.14754886,91.72799519,801,bike,high,9,0,2016-11-16 12:00:00,0.6059001512859304,0.6059001512859304,10.0,1.0,2,7.527080181543116,0.6166092288486704,13.083046144243351
746,BHMBCCMKT01,577,26.14453614,91.73617216,174,bike,average,5,0,2016-11-16 12:00:00,0.30155979202772965,0.30155979202772965,10.0,1.0,1,4.461871750433275,0.36866806923415146,11.843340346170756
4682,BHMMBMMBX01,687,20.0000347,78.00000286,548,cycle,high,9,0,2016-11-16 12:00:00,0.7976710334788938,0.7976710334788938,10.0,0.5,2,7.457205240174672,0.610957125776314,13.054785628881568
3370,BHMEURBRD01,470,26.14901995,91.7395035,470,car,average,6,0,2016-11-16 12:00:00,1.0,1.0,10.0,1.5,1,6.4,0.525441018441145,12.627205092205724
9930,Others-CCCPS105a,2009,26.14747299,91.72804914,1349,cycle,high,9,0,2016-11-16 12:00:00,0.6714783474365356,0.6714783474365356,10.0,0.5,2,7.305774016923842,0.5987080295277234,12.993540147638619
13866,Others-CCCPS202,2937,26.14749053,91.72799688,1407,car,high,10,0,2016-11-16 12:00:00,0.4790602655771195,0.4790602655771195,10.0,1.5,2,8.474872318692544,0.6932750370114339,13.466375185057169
2059,BHMBCCTHL01,387,26.14449459,91.73620513,344,truck,high,8,0,2016-11-16 12:27:00,0.8888888888888888,0.8888888888888888,10.0,2.0,2,7.666666666666667,0.6279002179497009,13.139501089748505
7307,BHMNCPNST01,485,26.14004753,91.73097233,372,cycle,average,6,0,2016-11-16 12:27:00,0.7670103092783506,0.7670103092783506,10.0,0.5,1,5.520412371134021,0.4542921939533264,12.271460969766633
13867,Others-CCCPS202,2937,26.14749053,91.72799688,1397,car,average,7,0,2016-11-16 12:27:00,0.4756554307116105,0.4756554307116105,10.0,1.5,1,6.570786516853934,0.5392557419703886,12.696278709851942
12555,Others-CCCPS135a,3883,26.14749943,91.72800489,3314,car,high,10,0,2016-11-16 12:27:00,0.8534638166366212,0.8534638166366212,10.0,1.5,2,8.924156579963945,0.7296171205074817,13.648085602537407
8619,Broad Street,690,26.13795775,91.74099445,681,car,high,9,0,2016-11-16 12:27:00,0.9869565217391304,0.9869565217391304,10.0,1.5,2,8.284347826086957,0.6778637314857954,13.389318657428976
17803,Shopping,1920,26.15050395,91.73353109,1561,truck,high,10,0,2016-11-16 12:27:00,0.8130208333333333,0.8130208333333333,10.0,2.0,2,9.175625,0.749958109732673,13.749790548663366
16491,Others-CCCPS98,3103,26.14749998,91.72797778,1218,bike,high,10,0,2016-11-16 12:27:00,0.3925233644859813,0.3925233644859813,10.0,1.0,2,8.071028037383178,0.6606085408621715,13.303042704310856
9931,Others-CCCPS105a,2009,26.14747299,91.72804914,1373,car,high,9,0,2016-11-16 12:27:00,0.6834245893479343,0.6834245893479343,10.0,1.5,2,7.920109507217521,0.648400915763397,13.242004578816985
11243,Others-CCCPS119a,2803,26.14754061,91.72797041,626,car,high,9,0,2016-11-16 12:27:00,0.2233321441312879,0.2233321441312879,10.0,1.5,2,7.367998572957546,0.6037413017916617,13.018706508958308
747,BHMBCCMKT01,577,26.14453614,91.73617216,172,car,high,7,0,2016-11-16 12:27:00,0.29809358752166376,0.29809358752166376,10.0,1.5,2,5.857712305025997,0.48157599491716374,12.407879974585818
5995,BHMNCPHST01,1200,26.14001386,91.73099967,845,car,high,9,0,2016-11-16 12:27:00,0.7041666666666667,0.7041666666666667,10.0,1.5,2,7.945,0.6504142788943441,13.25207139447172
4683,BHMMBMMBX01,687,20.0000347,78.00000286,564,car,high,8,0,2016-11-16 12:27:00,0.8209606986899564,0.8209606986899564,10.0,1.5,2,7.285152838427948,0.5970400062843452,12.985200031421726
15179,Others-CCCPS8,1322,26.14754886,91.72799519,809,bike,high,9,0,2016-11-16 12:27:00,0.6119515885022693,0.6119515885022693,10.0,1.0,2,7.534341906202723,0.6171966213452558,13.08598310672628
3371,BHMEURBRD01,470,26.14901995,91.7395035,461,car,high,8,0,2016-11-16 12:27:00,0.9808510638297873,0.9808510638297873,10.0,1.5,2,7.477021276595744,0.612560022009842,13.06280011004921
5996,BHMNCPHST01,1200,26.14001386,91.73099967,839,car,high,8,0,2016-11-16 13:00:00,0.6991666666666667,0.6991666666666667,10.0,1.5,2,7.139000000000001,0.5852178724702157,12.926089362351078
15180,Others-CCCPS8,1322,26.14754886,91.72799519,816,car,high,8,0,2016-11-16 13:00:00,0.6172465960665658,0.6172465960665658,10.0,1.5,2,7.04069591527988,0.5772661689211277,12.886330844605638
11244,Others-CCCPS119a,2803,26.14754061,91.72797041,629,car,average,6,0,2016-11-16 13:00:00,0.22440242597217266,0.22440242597217266,10.0,1.5,1,5.469282911166609,0.4501563911589323,12.250781955794661
2060,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,high,7,0,2016-11-16 13:00:00,0.8863049095607235,0.8863049095607235,10.0,1.0,2,6.263565891472869,0.5144050214316556,12.572025107158279
16492,Others-CCCPS98,3103,26.14749998,91.72797778,1239,bike,average,6,0,2016-11-16 13:00:00,0.39929100870125683,0.39929100870125683,10.0,1.0,1,5.379149210441509,0.44286558050758695,12.214327902537935
12556,Others-CCCPS135a,3883,26.14749943,91.72800489,3330,car,high,10,0,2016-11-16 13:00:00,0.8575843420036054,0.8575843420036054,10.0,1.5,2,8.929101210404326,0.7300170859365241,13.65008542968262
3372,BHMEURBRD01,470,26.14901995,91.7395035,457,bike,high,8,0,2016-11-16 13:00:00,0.9723404255319149,0.9723404255319149,10.0,1.0,2,7.1668085106382975,0.5874672706856302,12.937336353428151
8620,Broad Street,690,26.13795775,91.74099445,663,car,high,8,0,2016-11-16 13:00:00,0.9608695652173913,0.9608695652173913,10.0,1.5,2,7.45304347826087,0.6106204856756035,13.053102428378018
4684,BHMMBMMBX01,687,20.0000347,78.00000286,580,bike,high,7,0,2016-11-16 13:00:00,0.8442503639010189,0.8442503639010189,10.0,1.0,2,6.213100436681223,0.5103229292468235,12.551614646234118
17804,Shopping,1920,26.15050395,91.73353109,1552,bike,high,9,0,2016-11-16 13:00:00,0.8083333333333333,0.8083333333333333,10.0,1.0,2,7.77,0.6362587315938198,13.1812936579691
748,BHMBCCMKT01,577,26.14453614,91.73617216,176,car,high,6,0,2016-11-16 13:00:00,0.3050259965337955,0.3050259965337955,10.0,1.5,2,5.066031195840555,0.41753782698570113,12.087689134928505
9932,Others-CCCPS105a,2009,26.14747299,91.72804914,1396,bike,high,9,0,2016-11-16 13:00:00,0.6948730711796914,0.6948730711796914,10.0,1.0,2,7.633847685415629,0.6252455285699633,13.126227642849816
7308,BHMNCPNST01,485,26.14004753,91.73097233,373,car,high,7,0,2016-11-16 13:00:00,0.7690721649484537,0.7690721649484537,10.0,1.5,2,6.422886597938145,0.5272922888392106,12.636461444196051
13868,Others-CCCPS202,2937,26.14749053,91.72799688,1379,car,high,9,0,2016-11-16 13:00:00,0.46952672795369427,0.46952672795369427,10.0,1.5,2,7.663432073544433,0.6276385754586167,13.138192877293084
3373,BHMEURBRD01,470,26.14901995,91.7395035,461,car,high,8,0,2016-11-16 13:27:00,0.9808510638297873,0.9808510638297873,10.0,1.5,2,7.477021276595744,0.612560022009842,13.06280011004921
12557,Others-CCCPS135a,3883,26.14749943,91.72800489,3304,car,high,10,0,2016-11-16 13:27:00,0.8508884882822559,0.8508884882822559,10.0,1.5,2,8.921066185938708,0.7293671421143303,13.646835710571652
2061,BHMBCCTHL01,387,26.14449459,91.73620513,341,cycle,high,7,0,2016-11-16 13:27:00,0.8811369509043928,0.8811369509043928,10.0,0.5,2,5.957364341085271,0.4896367326887672,12.448183663443837
5997,BHMNCPHST01,1200,26.14001386,91.73099967,843,car,high,8,0,2016-11-16 13:27:00,0.7025,0.7025,10.0,1.5,2,7.143000000000001,0.5855414278370848,12.927707139185426
15181,Others-CCCPS8,1322,26.14754886,91.72799519,814,car,high,7,0,2016-11-16 13:27:00,0.6157337367624811,0.6157337367624811,10.0,1.5,2,6.238880484114977,0.5124082474231565,12.562041237115782
4685,BHMMBMMBX01,687,20.0000347,78.00000286,591,car,high,8,0,2016-11-16 13:27:00,0.8602620087336245,0.8602620087336245,10.0,1.5,2,7.33231441048035,0.6008548512212302,13.004274256106152
749,BHMBCCMKT01,577,26.14453614,91.73617216,187,car,high,6,0,2016-11-16 13:27:00,0.3240901213171577,0.3240901213171577,10.0,1.5,2,5.088908145580589,0.41938831695219697,12.096941584760986
7309,BHMNCPNST01,485,26.14004753,91.73097233,373,car,high,7,0,2016-11-16 13:27:00,0.7690721649484537,0.7690721649484537,10.0,1.5,2,6.422886597938145,0.5272922888392106,12.636461444196051
11245,Others-CCCPS119a,2803,26.14754061,91.72797041,621,car,high,8,0,2016-11-16 13:27:00,0.22154834106314664,0.22154834106314664,10.0,1.5,2,6.565858009275777,0.5388570807009967,12.694285403504983
16493,Others-CCCPS98,3103,26.14749998,91.72797778,1244,bike,high,8,0,2016-11-16 13:27:00,0.4009023525620367,0.4009023525620367,10.0,1.0,2,6.481082823074444,0.531999714082804,12.65999857041402
8621,Broad Street,690,26.13795775,91.74099445,664,bike,high,8,0,2016-11-16 13:27:00,0.9623188405797102,0.9623188405797102,10.0,1.0,2,7.154782608695652,0.586494509406884,12.932472547034418
17805,Shopping,1920,26.15050395,91.73353109,1550,car,high,9,0,2016-11-16 13:27:00,0.8072916666666666,0.8072916666666666,10.0,1.5,2,8.06875,0.6604242730568576,13.302121365284288
9933,Others-CCCPS105a,2009,26.14747299,91.72804914,1405,car,high,8,0,2016-11-16 13:27:00,0.6993529118964659,0.6993529118964659,10.0,1.5,2,7.139223494275759,0.5852359506633122,12.926179753316562
13869,Others-CCCPS202,2937,26.14749053,91.72799688,1378,car,high,9,0,2016-11-16 13:27:00,0.46918624446714335,0.46918624446714335,10.0,1.5,2,7.663023493360573,0.6276055258807957,13.138027629403979
16494,Others-CCCPS98,3103,26.14749998,91.72797778,1222,bike,average,5,0,2016-11-16 14:00:00,0.3938124395746052,0.3938124395746052,10.0,1.0,1,4.5725749274895255,0.37762272100065464,11.888113605003273
15182,Others-CCCPS8,1322,26.14754886,91.72799519,804,car,high,6,0,2016-11-16 14:00:00,0.6081694402420574,0.6081694402420574,10.0,1.5,2,5.42980332829047,0.44696293342860005,12.234814667143002
12558,Others-CCCPS135a,3883,26.14749943,91.72800489,3243,car,average,5,0,2016-11-16 14:00:00,0.8351789853206284,0.8351789853206284,10.0,1.5,1,5.402214782384753,0.4447313279056226,12.223656639528112
8622,Broad Street,690,26.13795775,91.74099445,661,car,average,4,0,2016-11-16 14:00:00,0.9579710144927536,0.9579710144927536,10.0,1.5,1,4.749565217391304,0.3919392605460152,11.959696302730077
4686,BHMMBMMBX01,687,20.0000347,78.00000286,579,cycle,average,4,0,2016-11-16 14:00:00,0.8427947598253275,0.8427947598253275,10.0,0.5,1,4.011353711790393,0.3322261869155875,11.661130934577937
17806,Shopping,1920,26.15050395,91.73353109,1512,car,average,5,0,2016-11-16 14:00:00,0.7875,0.7875,10.0,1.5,1,5.345000000000001,0.4401032904294137,12.200516452147067
5998,BHMNCPHST01,1200,26.14001386,91.73099967,810,truck,average,5,0,2016-11-16 14:00:00,0.675,0.675,10.0,2.0,1,5.510000000000001,0.45344994931276505,12.267249746563827
9934,Others-CCCPS105a,2009,26.14747299,91.72804914,1383,truck,high,7,0,2016-11-16 14:00:00,0.6884021901443504,0.6884021901443504,10.0,2.0,2,6.626082628173221,0.5437285803664755,12.718642901832379
13870,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,average,5,0,2016-11-16 14:00:00,0.4664623765747361,0.4664623765747361,10.0,1.5,1,4.959754851889683,0.4089412566215677,12.044706283107837
11246,Others-CCCPS119a,2803,26.14754061,91.72797041,618,car,high,6,0,2016-11-16 14:00:00,0.22047805922226185,0.22047805922226185,10.0,1.5,2,4.964573671066715,0.4093310453232429,12.046655226616213
3374,BHMEURBRD01,470,26.14901995,91.7395035,457,car,average,4,0,2016-11-16 14:00:00,0.9723404255319149,0.9723404255319149,10.0,1.5,1,4.766808510638299,0.39333405056415605,11.96667025282078
2062,BHMBCCTHL01,387,26.14449459,91.73620513,342,car,average,4,0,2016-11-16 14:00:00,0.8837209302325582,0.8837209302325582,10.0,1.5,1,4.66046511627907,0.384732056570154,11.92366028285077
750,BHMBCCMKT01,577,26.14453614,91.73617216,182,bike,average,3,0,2016-11-16 14:00:00,0.31542461005199307,0.31542461005199307,10.0,1.0,1,2.878509532062392,0.24059173337122625,11.20295866685613
7310,BHMNCPNST01,485,26.14004753,91.73097233,367,car,average,4,0,2016-11-16 14:00:00,0.756701030927835,0.756701030927835,10.0,1.5,1,4.508041237113401,0.3724026655343883,11.86201332767194
4687,BHMMBMMBX01,687,20.0000347,78.00000286,561,car,high,6,0,2016-11-16 14:27:00,0.8165938864628821,0.8165938864628821,10.0,1.5,2,5.679912663755459,0.4671939878770419,12.33596993938521
2063,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,high,5,0,2016-11-16 14:27:00,0.8578811369509044,0.8578811369509044,10.0,1.5,2,4.929457364341085,0.4064905279468179,12.03245263973409
15183,Others-CCCPS8,1322,26.14754886,91.72799519,782,car,high,6,0,2016-11-16 14:27:00,0.5915279878971256,0.5915279878971256,10.0,1.5,2,5.409833585476552,0.44534760406299023,12.22673802031495
9935,Others-CCCPS105a,2009,26.14747299,91.72804914,1343,car,average,5,0,2016-11-16 14:27:00,0.6684917869586859,0.6684917869586859,10.0,1.5,1,5.202190144350423,0.42855156662010724,12.142757833100537
11247,Others-CCCPS119a,2803,26.14754061,91.72797041,597,truck,average,4,0,2016-11-16 14:27:00,0.2129860863360685,0.2129860863360685,10.0,2.0,1,4.155583303603282,0.3438927515386883,11.719463757693443
751,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,4,0,2016-11-16 14:27:00,0.31369150779896016,0.31369150779896016,10.0,1.5,2,3.4764298093587525,0.2889568120410043,11.444784060205022
17807,Shopping,1920,26.15050395,91.73353109,1479,bike,high,7,0,2016-11-16 14:27:00,0.7703125,0.7703125,10.0,1.0,2,6.124375000000001,0.5031460314428194,12.515730157214097
3375,BHMEURBRD01,470,26.14901995,91.7395035,450,car,average,4,0,2016-11-16 14:27:00,0.9574468085106383,0.9574468085106383,10.0,1.5,1,4.748936170212767,0.3918883776483579,11.959441888241788
5999,BHMNCPHST01,1200,26.14001386,91.73099967,788,car,high,6,0,2016-11-16 14:27:00,0.6566666666666666,0.6566666666666666,10.0,1.5,2,5.488000000000001,0.4516703947949849,12.258351973974923
7311,BHMNCPNST01,485,26.14004753,91.73097233,364,car,average,4,0,2016-11-16 14:27:00,0.7505154639175258,0.7505154639175258,10.0,1.5,1,4.500618556701031,0.37180225351339413,11.85901126756697
16495,Others-CCCPS98,3103,26.14749998,91.72797778,1190,car,average,5,0,2016-11-16 14:27:00,0.3834998388656139,0.3834998388656139,10.0,1.5,1,4.860199806638736,0.4008883643241071,12.004441821620535
